id,name,category,themes,summary,time,address,longitude,latitude,tags,duration,overview,city
43,횡성향교,4,"['관광지', '가족', '아이', '문화', '역사', '체험', '유적']",조선 태조 때에 창건된 교육기관,,강원특별자치도 횡성군 횡성읍 읍상리 128,127.993404,37.48633,"[6, 12, 18]",3,"횡성향교는 강원도 횡성군 횡성읍에 있는 향교로, 조선 태조 때에 창건되었다. 공자와 여러 성현께 제사를 지내고, 지방민의 교육과 교화를 위해 세워진 교육기관이다. 횡성향교는 몇 차례의 소실과 재건을 거쳐 현재는 대성전, 명륜당, 동무, 서무, 동재, 서재 등의 건물이 남아 있다. 대성전에는 5성, 우리나라 18현의 위패가 봉안되어 있다. 명륜당은 강당으로, 학생들이 수업을 듣거나 시험을 보는 곳이며, 동무와 서무는 대성전 양쪽에 있는 낮은 건물로, 제사 때 사용하는 물품을 보관하는 곳이다. 동재와 서재는 기숙사로, 학생들이 숙박하거나 공부하는 곳이다.
건축 형태는 명륜당을 앞에 두고 대성전을 뒤쪽 언덕에 두는 전학후묘의 형태이다. 일반적인 형식의 누각과 외삼문 형태가 아닌 기존 원형에서 다소의 변형이 이루어져 특이한 형태를 띤다. 조선시대에는 국가로부터 토지와 전적, 노비 등을 지급받아 교관이 교생을 가르쳤으나, 갑오개혁 이후 신학제 실시에 따라 교육적 기능은 없어지고 봄, 가을에 석전을 봉행하며 초하루, 보름에 분향하고 있다. 이 향교는 현재 향교의 운영은 전교 1명과 장의 수명이 담당하고 있다.
횡성향교 담 옆에 있는 은행나무는 수령이 약 300년 된 나무로 가을이 되면 노랗게 물든 은행나무가 향교를 방문하는 이들에게 볼거리를 제공하고 있다.",횡성군
44,봉복사,4,"['자연', '관광지', '휴식', '문화', '역사', '사찰', '불교', '전통']",오랜 역사와 전통을 가지고 있는 삼국시대의 고찰,,강원특별자치도 횡성군 청일면 신대리 137,128.226245,37.597584,"[4, 6, 7, 9, 18]",3,"봉복사는 강원도 횡성군에 있는 삼국 신라시대의 고찰이다. 서기 647년(신라 선덕여왕 16년)에 자장율사가 창건하였으며, 월정사의 말사로 속해 있다. 봉복사는 화재와 전쟁 등으로 인해 여러 차례 소실과 재건이 반복되었으며, 현재는 대웅전, 삼성각, 국사당, 부도전 등의 법당과 삼층석탑, 구층석탑 등의 유물이 남아 있다. 특히 구층석탑은 미얀마에서 모셔 온 부처님의 사리를 봉안하고 있으며, 탑신부가 평평한 판 모양으로 되어있어서 이국적인 모습이다.
봉복사 대웅전은 2008년에 새로 지어졌으며, 대웅전 안에는 석가모니불, 관음보살, 지장보살을 모시고 있다. 유물로는 자장율사가 세웠다고 하는 신대리삼층석탑이 강원도 유형문화재로 지정되어 있는데 여러 곳에 한국전쟁 때 총탄의 흔적이 남아있다.
사찰 앞에는 언덕 위에 부도전이 자리하고 있으며, 사찰 뒤로는 태기산이 우뚝 솟아있는 봉복사는 신라의 역사와 자연이 어우러진 문화유적으로 가을 단풍철에는 많은 관광객이 찾고 있다.",횡성군
45,횡성문화원,4,"['휴식', '문화', '체험', '이색', '힐링', '전통', '예술']",횡성의 향토문화 진흥과 선인들의 얼을 계승을 위한 문화원,,강원특별자치도 횡성군 횡성읍 읍하리 291,127.978484,37.491404,"[6, 7, 18]",3,"횡성군에 있는 문화예술회관이다. 횡성문화원은 지역사회 계발 및 향토 문화 진흥과 선인들의 얼을 계승하여 애향심을 고취하고 전통 있는 횡성인의 기상을 정립하고자 설립되었다. 지하 1층 지상 2층으로 건립된 횡성문화원은 지하에는 도서 자료실, 1층은 발표회장과 상영관 및 부대시설, 2층에는 사무국과 문화 교실, 문화사랑방 등이 있으며 옥상에는 옥상정원을 꾸며놓았다.
발표회장과 상영관이 있어 최신 개봉영화 상영을 비롯한 공연장 연극, 음악제 등 다양한 문화예술 행사가 개최된다. 도서 자료실에는 횡성의 역사, 문화재, 인물, 지명유래 등 횡성에 관한 다양한 자료를 수집, 보존, 전시하고 있고, 문화 교실에서는 문화예술교육의 목적으로 미술, 음악, 무용, 요리 등 다양한 분야의 강좌를 운영하고 있다.
매월 마지막 주 수요일에 무료 영화 상영을 비롯하여 해마다 연극, 영화, 음악제 등 다채로운 문화예술행사를 개최하고 있다.",횡성군
46,횡성자연휴양림,4,"['자연', '관광지', '휴식', '풍경', '힐링']",청정지역에 자리잡은 다양한 편의시설을 갖춘 대규모 휴양림,,강원특별자치도 횡성군 갑천면 포동리 산40-2,128.11372,37.537711,"[4, 7, 9, 18]",3,"횡성자연휴양림은 횡성군 갑천면에 있는 사립 휴양림으로 산과 계곡의 자연경관을 즐길 수 있는 곳이다. 꽃이 피는 나무, 단풍이 멋있는 나무, 사철나무 등을 고르게 심어 사계절 아름다운 경관을 유지하고 있으며 산책로 주변에 석상 및 조각상이 조성되어 있어 포토존으로도 좋은 볼거리를 제공하고 있다.
휴양림 내 숲속의 집이라는 숙박시설뿐 아니라 넓은 오토캠핑장과 카라반을 위한 전용 사이트가 준비되어 있으며 수영장, 골프연습장, RC 트랙, 카페 등의 부대시설이 잘 갖춰져 있다. 휴양림 내에 있는 아리조나 카페는 실제 서부 시대에 사용하던 역마차 및 오래된 캠핑 장비 등을 전시하고 있어 여러 가지 볼거리를 제공한다.
수도권 지역에서 2시간여 거리에 있고, 오는 길은 최고의 드라이브 코스라 할 만큼 아름답다. 특히 휴양 여행 벨트라고 불릴 만큼 온천, 숯가마 찜질방, 스키장, 골프장, 사격장 등이 인근에 함께 자리하고 있다.",횡성군
47,전통음식휴선체험원,4,"['관광지', '휴식', '가족', '친구', '연인', '체험', '이색', '힐링']",건강한 삶을 가꾸는 신개념의 한국형 휴양문화 공간,,강원특별자치도 횡성군 횡성읍 개전리 130-3,128.014869,37.498826,"[7, 12, 18]",3,,횡성군
49,주천강자연휴양림,4,"['자연', '관광지', '힐링']",광대한 천연림과 우리나라 최초로 강변에 조성된 휴양림,,강원특별자치도 횡성군 둔내면 영랑리 116,128.20518,37.458456,"[4, 7, 9, 18]",3,"강원도 횡성군 둔내면에 있는 주천강자연휴양림은 광대한 천연림과 주천강변이 만나는 곳에 조성되어 숲, 계곡, 강변을 함께 즐길 수 있는 우리나라 최초의 강변에 조성된 휴양시설이다. 주천강은 한강의 지류로, 태기산에서 발원하여 남한강과 합류하는 강이다. 봄에는 산수유와 개나리가 만발하고 여름에는 시원한 계곡에서 물놀이를 할 수 있으며 가을에는 절경을 볼 수 있는 단풍으로 둘러싸인 숲과 겨울에는 하얀 눈과 얼음동굴을 감상할 수 있다. 깊은 숲 속에는 참나무, 잣나무, 소나무, 낙엽송과 산벚나무, 피나무, 물박달나무, 황벽나무, 고로쇠나무등이 자라고 있다.
휴양림에서는 숲속의 집에서 머물며, 울창한 숲속 길을 따라가는 산책, 산림욕, 자연 관찰, 자연 체험학습, 등산, 야영, 숲속 명상 등을 하며 하루를 보낼 수 있다.
숲속 마을에 통나무집 10동, 강변마을에 통나무집 10동, 숲속 학교(미니콘도)에 숙소 24개가 마련되어 있으며, 계곡 가의 원두막, 강변 정자는 여름철 특히 인기가 높다.
영동고속도로 둔내교차로에서 약 4km에 위치하여 수도권에서 접근이 쉽다. 남서 방향에 치악산국립공원이 있으며 동북쪽으로는 현대 성우 리조트와 보광피닉스파크가 있다.
휴양림 내에는 숲속 학교(연수원), 숲속의 집, 야영장, 숲속 교실, 물놀이터, 미니축구장, 배구장, 체력단련장이 있어 가족, 직장동료, 각종 단체 모임에 적합하다.
주천강자연휴양림의 물 놀이터는 주천강 강변에 조성된 청정한 계곡으로, 여름철 피서객들이 즐겨 찾는 곳이다.",횡성군
51,화천문화원,4,"['휴식', '문화', '체험']",화천 시민들의 문화와 예술의 중심지,,강원특별자치도 화천군 하남면 용암리 1015,127.698347,38.09105,"[6, 7, 18]",3,"화천문화원은 화천의 역사와 문화를 알리고 지역사회 문화교육을 통해 지역민들에게 전통문화의 계승과 문화적 혜택을 제공하는 것을 주 목표로 하고 있다. 교육 향토 문화사업 및 지역문화 관광 프로그램을 개발하기 위해 사업의 다변화를 시도하고 있는 문화원은 지역 사회교육사업, 향토 문화연구 사업, 문화학교 운영 등 여러분야에서 지역민과 함께 노력하고 있다. 
지역 사회교육사업으로 백일장, 향토 문화 유산 답사, 반딧불이극장 운영을 하고 있으며, 향토문화연구소는 문화사랑방을 운영하고 문학제, 낭천별곡 공연 등을 개최하고 있다. 또한 문화학교를 운영하며 지역주민들의 취미와 여가선용을 위해 다양한 프로그램을 제공하고 있다.
화천문화원은 지상 3층 규모로 전시실을 비롯한 강의실, 회의실, 연습실, 사무실, 문화교실 등으로 구성되어 있다. 문화원에서는 한글과 한문 서예, 문인화, 가야금, 문예 창작, 서양화, 사물놀이, 도예, 국악 교실 등 문화예술 프로그램이 운영되고 있다. 
화천문화원은 화천의 문화와 예술 발전의 요람으로서의 역할을 하고 있다.",화천군
52,위라리칠층석탑,4,"['관광지', '가족', '문화', '역사']",고려시대 옛 절터에 남아 있는 7층 석탑,,강원특별자치도 화천군 하남면 위라리 398-2,127.708663,38.097759,"[6, 12, 18]",3,"위라리칠층석탑은 강원도 화천군에 위치한 고려시대의 옛 절터에 남아 있는 7층 석탑이다. 발굴 당시 기단부와 3층까지는 원형을 유지하였으나, 4층부터는 옥신을 잃고 옥개석만 남아 있었다. 기단 부재, 탑몸돌, 지붕돌 등이 사방에 흩어져 있던 것을 수습하여 다시 세운 것으로, 지붕돌과 탑신의 1 ·2 ·3층의 몸돌은 원래의 것이고 4층 이상의 몸돌은 1975년 복원할 때 보충한 것이다. 탑의 형태는 커다란 바닥돌 위에 7층의 탑신을 올린 모습이다. 탑신의 몸돌은 각 모서리마다 기둥모양을 새겨놓았고, 2층은 1층에 비해 큰 폭으로 높이가 줄어들다가 그 이후부터는 아주 조금씩 줄어들었다. 지붕돌은 밑면의 받침이 3단씩이며, 처마는 수평을 이루다 네 귀퉁이에서 살짝 치켜 올라갔다. 꼭대기에는 머리 장식이 모두 없어지고 둥근 돌 하나만 남아 있다. 
규모만 작을 뿐, 탑신의 몸돌에 기둥을 조각한 것이나 지붕돌 받침이 3단인 점 등이 남계원칠층석탑과 매우 비슷한 양식과 수법을 보이고 있어 두 탑의 제작연대가 비슷한 시기일 것으로 보인다.",화천군
53,화천용암리선사유적,4,"['관광지', '문화', '역사', '전통', '유적']",북한강 상류의 선사시대 대규모 마을 유적,,강원특별자치도 화천군 하남면 용암리,127.69933,38.093486,"[6, 18]",3,,화천군
54,화천교육도서관,4,"['아이', '문화', '체험', '실내']",평생교육센터로서의 역할을 하는 종합정보문화기관,화~일 08:00 ~ 23:00,강원특별자치도 화천군 화천읍 하리 76,127.704231,38.106803,"[6, 12, 14, 16, 18]",3,"화천교육도서관은 1990년 12월 22일 화천군 공공도서관으로 개관한 이후, 2013년 화천교육도서관으로 명칭을 변경하며 지속적인 발전을 거듭해 왔다. 화천군민의 지식정보화 사회에 대비한 평생교육센터로서, 지역주민의 종합정보문화기관으로서 그리고 취미나 여가생활에 도움이 되는 역할은 하고 있다.
도서관은 총 3개층으로 구성되어 있다. 1층에는 종합자료실, 휴게실, 2층에는 문화교실과 동아리실, 프로그램실, 서고, 3층에는 다목적 강당이 자리하며 각 층마다 다른 주제의 자료실과 열람실을 운영하고있다. 
도서관에서는 다양한 문화프로그램과 평생 학습프로그램을 운영하고 있다. 북콘서트, 작가와의 만남, 다양한 만들기 체험 등 지역구민의 문화적 소양과 여가선용을 위해 많은 프로그램을 지속적으로 계발하며 제공하고 있다. 전자정보실에서는 신속 정확한 정보 서비스를 제공하고 있으며, 강원도교육청 전자도서관과 국가전자도서관 등과 연계하여 다양한 전자책과 학술논문을 검색할 수 있다.
화천교육도서관은 21세기 지식정보화 사회에 대비한 평생교육센터로서 또한 지역주민의 종합정보문화기관으로서 그 역할을 다하고 있다.",화천군
55,화천파로호안보전시관,4,"['문화', '역사', '전시관', '한국전쟁']",파로호 전투 기록과 안보의 중요성을 배우는 전시관,,강원특별자치도 화천군 간동면 구만리 산61-2,127.771508,38.09505,[6],3,,화천군
56,화천시장,4,"['가족', '아이', '친구', '연인', '쇼핑', '시장', '맛집', '전통']",산천어축제를 여는 화천읍 중심지 시장,,강원특별자치도 화천군 화천읍 하리 27-16,127.705123,38.104168,"[6, 10, 11, 12, 18]",3,"화천시장은 남한에서 가장 북쪽에 자리한 전통적인 재래시장이다. 1953년 한국전쟁이 끝나고 북으로 올라가지 못한 실향민들이 모여서 세운 시장이다. 화천시장은 철골 폴리카보네이트 시트 건물로 100여 개의 점포가 들어서 있다. 대부분 깨끗하고 깔끔하게 단장되어 양쪽으로 자리 잡고 있는 상점들은 청정지역 화천에서 직접 생산되는 특산물과 농수산물 등을 판매하며 이외에 의류, 잡화, 생활에 필요한 물품들을 판매하고 있다. 군부대가 많은 지역 특성상 군인백화점도 있어 필요한 군필품들을 사러 오는 군인들도 눈에 많이 띈다. 
시장 내에는 화천지역 맛집으로 소문난 중국집도 있고 순대국밥, 감자탕, 20년 전통의 만두 맛집 등 맛집들도 많아 시장을 찾는 주민과 관광객들에게 식도락의 즐거움도 선사하고 있다. 특히, 매년 1월 초에 열리는 산천어축제 때에는 산천어를 잡거나 맛볼 수 있는 다양한 체험과 이벤트들이 많아 축제를 즐기러 오는 관광객들이 이곳 시장을 많이 찾는다.
화천시장은 버스터미널, 농협, 롯데리아 등이 있는 화천읍의 중심 시내에 위치해 있어 교통도 편리하다. 시장 뒤편으로 공영주차장이 있어 주차하기도 편리하다. 
시장 주변 볼거리로 화천대교가 있는 강가 쪽 공원, 화천오일장, 교차로 회전 탑 등을 구경할 수 있다. 화천시장은 강원도 화천의 문화와 역사를 담은 곳으로 관광객들에게 추천할 만한 장소이다.",화천군
